t,o,h,l,c,VWAP,Basis,Upper,Lower,Dynamic Price Oscillator,Dynamic Mean,Bollinger High,Expanded Bollinger High,Bollinger Low,Expanded Bollinger Low,%K,Plot,Plot
2024-04-30T14:00:00-04:00,86.979,87.153,86.782,86.82,87.52609341,87.33465,88.41913813,86.25016187,43.04332602,42.30674505,44.8426027,47.37846035,39.77088741,37.23502976,28.76143798,22.27843135,17.53402718
2024-04-30T14:15:00-04:00,86.82,86.945,86.652,86.689,87.51045203,87.2809,88.38138297,86.18041703,42.97558447,42.34799344,44.8386387,47.32928396,39.85734819,37.36670293,27.83068783,26.72185,16.69820264
2024-04-30T14:30:00-04:00,86.707,87.176,86.695,87.029,87.49207653,87.2389,88.31012601,86.16767399,43.04960773,42.38802768,44.83617721,47.28432673,39.93987816,37.49172864,34.39909297,30.33040626,17.77459468
2024-04-30T14:45:00-04:00,87.039,87.15,86.669,86.776,87.47221466,87.1527,88.07062377,86.23477623,42.97548295,42.42701049,44.83262351,47.23823654,40.02139746,37.61578443,38.02371606,33.41783229,19.43913892
2024-04-30T15:00:00-04:00,86.775,86.98,86.7,86.847,87.45696762,87.08535,87.87672179,86.29397821,42.85801284,42.464344,44.8281939,47.1920438,40.1004941,37.73664419,45.9868941,39.46990104,20.43350536
2024-04-30T15:15:00-04:00,86.862,87.07,86.667,87.039,87.43886216,87.0636,87.83470113,86.29249887,42.8719431,42.5002035,44.82475913,47.14931476,40.17564787,37.85109224,47.64664743,43.88575253,21.66818546
2024-04-30T15:30:00-04:00,87.053,87.389,86.961,87.147,87.42696348,87.0278,87.7082803,86.3473197,42.9649789,42.53459009,44.82352835,47.1124666,40.24565184,37.95671359,57.80487805,50.47947319,23.7871612
2024-04-30T15:45:00-04:00,87.159,87.359,86.338,86.371,87.38247342,86.94765,87.53465572,86.36064428,42.76020765,42.56604255,44.82197121,47.07789988,40.31011388,38.05418521,45.15427744,50.20193431,24.2191645
2024-05-01T09:30:00-04:00,85.15,85.549,84.146,85.208,84.96766667,86.85565,87.81167412,85.89962588,42.19970985,42.59158473,44.81918464,47.04678455,40.36398482,38.13638491,36.04299585,46.33405045,25.00609881
2024-05-01T09:45:00-04:00,85.2,85.518,84.202,84.505,84.88467636,86.7059,88.06470667,85.34709333,41.59943261,42.61057526,44.81617089,47.02176653,40.40497962,38.19938399,16.77906529,32.65877953,25.53116185
2024-05-01T10:00:00-04:00,84.533,84.625,83.003,83.3185,84.42433239,86.518475,88.51212997,84.52482003,40.80218155,42.62411657,44.81163505,46.99915354,40.43659808,38.2490796,17.00359848,23.27521987,24.47161198
2024-05-01T10:15:00-04:00,83.3,83.925,83.08,83.777,84.2942859,86.349375,88.64749673,84.05125327,40.50693222,42.63603765,44.80656022,46.97708279,40.46551509,38.29499252,11.97013273,15.25093216,21.12847899
2024-05-01T10:30:00-04:00,83.7655,84.418,83.738,84.16,84.26881129,86.182075,88.60292663,83.76122337,40.41485554,42.64680416,44.8018209,46.95683763,40.49178743,38.33677069,17.07326341,15.34899821,19.66472971
2024-05-01T10:45:00-04:00,84.168,84.288,83.742,83.89,84.23818898,86.008325,88.55991776,83.45673224,40.24149654,42.65548973,44.79786956,46.94024939,40.5131099,38.37073007,21.41662867,16.82000827,17.6396877
2024-05-01T11:00:00-04:00,83.898,84.025,82.906,82.962,84.1290332,85.813375,88.65401082,82.97273918,39.72721252,42.66083851,44.79478244,46.92872638,40.52689458,38.39295065,15.95066356,18.14685188,15.70721147
2024-05-01T11:15:00-04:00,82.972,83.043,82.285,82.731,83.92722409,85.607975,88.70479289,82.51115711,39.2899027,42.66264164,44.79360869,46.92457574,40.53167458,38.40070753,10.07028208,15.81252477,14.91219765
2024-05-01T11:30:00-04:00,82.727,83.089,82.325,82.9,83.85677206,85.427675,88.70877003,82.14657997,38.94951413,42.66105235,44.79468862,46.92832488,40.52741608,38.39377982,7.345593687,11.12217978,15.02395811
2024-05-01T11:45:00-04:00,82.886,82.971,81.502,81.533,83.66264616,85.174275,88.81667788,81.53187212,38.31099554,42.65108901,44.80111399,46.95113896,40.50106403,38.35103906,7.104733851,8.173536539,13.26242531
2024-05-01T12:00:00-04:00,81.508,82.002,81.26,81.919,83.49571001,84.929525,88.7517118,81.1073382,38.1345918,42.63570861,44.80878708,46.98186556,40.46263013,38.28955166,7.776039631,7.408789056,11.41394011
2024-05-01T12:15:00-04:00,81.923,82.354,81.801,82.275,83.4295907,84.694825,88.56344032,80.82620968,38.07324844,42.6168211,44.81577507,47.01472904,40.41786713,38.21891316,9.279786443,8.053519975,10.54094608
2024-05-01T12:30:00-04:00,82.252,82.35,81.824,81.9,83.37698586,84.448825,88.37094893,80.52670107,37.89140067,42.59263257,44.82128158,47.04993059,40.36398356,38.13533455,12.60209962,9.885975231,9.664736266
2024-05-01T12:45:00-04:00,81.888,82.059,81.726,81.79,83.334595,84.203875,88.14763556,80.26011444,37.89212559,42.565279,44.82355789,47.08183678,40.30700011,38.04872122,13.13710994,11.67299867,8.85436979
2024-05-01T13:00:00-04:00,81.784,81.9,81.521,81.575,83.28182788,83.931175,87.80954021,80.05280979,37.74919563,42.53412793,44.82296851,47.1118091,40.24528734,37.95644675,10.0828519,11.94068715,9.229767204
2024-05-01T13:15:00-04:00,81.57,82.111,81.425,82.073,83.22767365,83.696025,87.42328829,79.96876171,37.89244162,42.50232398,44.8188152,47.13530643,40.18583275,37.86934152,14.63850255,12.61948813,10.05932593
2024-05-01T13:30:00-04:00,82.1,82.925,81.971,82.562,83.19180273,83.481775,86.94303969,80.02051031,38.1333226,42.47283339,44.81365614,47.15447888,40.13201065,37.7911879,24.26231352,16.32788933,10.4637329
2024-05-01T13:45:00-04:00,82.567,83.06,82.305,82.311,83.17014864,83.245375,86.32761222,80.16313778,38.15221219,42.44422403,44.80871157,47.1731991,40.0797365,37.71524897,32.88988617,23.93023408,11.06821624
2024-05-01T14:00:00-04:00,82.354,83.378,82.175,82.785,83.14484366,83.027275,85.53880229,80.51574771,38.34172698,42.41788074,44.80361941,47.18935807,40.03214207,37.64640341,41.62415304,32.92545091,12.45814978
2024-05-01T14:15:00-04:00,82.781,83.789,82.529,83.76,83.1557667,82.896725,84.92425403,80.86919597,38.8722024,42.39319127,44.79436645,47.19554162,39.9920161,37.59084092,58.01991554,44.17798491,15.09759967
2024-05-01T14:30:00-04:00,83.761,85.313,82.686,85.3,83.28361851,82.901325,84.95011416,80.85253584,39.72486928,42.37375147,44.78345128,47.19315108,39.96405167,37.55435187,80.15281308,59.93229388,20.87372954
2024-05-01T14:45:00-04:00,85.292,85.456,84.206,85.392,83.40293614,82.945675,85.16288203,80.72846797,40.37605499,42.35867042,44.77303434,47.18739826,39.9443065,37.52994258,96.18996699,78.12089854,29.49445695
2024-05-01T15:00:00-04:00,85.4,86,84.954,85.46,83.53198438,83.05275,85.52392647,80.58157353,40.81578808,42.34638771,44.76341296,47.18043822,39.92936245,37.51233719,95.58719424,90.64332477,40.70533576
2024-05-01T15:15:00-04:00,85.459,85.704,84.678,85.058,83.60797,83.1168,85.72248637,80.51111363,40.93848751,42.33532358,44.75458888,47.17385418,39.91605827,37.49679297,89.06963835,93.61559986,53.47663763
2024-05-01T15:30:00-04:00,85.027,85.028,83.367,83.834,83.63310119,83.1005,85.68386227,80.51713773,40.57903445,42.32266428,44.7456188,47.16857331,39.89970977,37.47675525,73.79663831,86.15115697,65.34644532
2024-05-01T15:45:00-04:00,83.794,84.223,82.996,83.059,83.62252934,83.05895,85.61678842,80.50111158,40.10346519,42.30737496,44.73631794,47.16526091,39.87843199,37.44948902,56.16605566,73.01077744,71.72943266
2024-05-02T09:30:00-04:00,84.4,85.659,84.113,85.064,84.94533333,83.16405,85.86599718,80.46210282,40.46083418,42.29374562,44.72669902,47.15965242,39.86079222,37.42783882,55.9708561,61.97785002,74.40900824
2024-05-02T09:45:00-04:00,85.152,85.464,83.988,84.2,84.80953153,83.2375,85.96808071,80.50691929,40.35060817,42.27910469,44.71643473,47.15376476,39.84177466,37.40444463,58.63752277,56.92481151,73.16690828
2024-05-02T10:00:00-04:00,84.181,84.274,83.2,83.854,84.55118579,83.2852,86.02384986,80.54655014,40.20431718,42.26291113,44.70509124,47.14727134,39.82073102,37.37855092,64.4298725,59.67941712,68.69897967
2024-05-02T10:15:00-04:00,83.885,84.416,83.333,84.258,84.48038679,83.42145,86.06742313,80.77547687,40.22987348,42.24692862,44.69372788,47.14052715,39.80012936,37.3533301,56.83736625,59.96825384,64.05631811
2024-05-02T10:30:00-04:00,84.267,84.546,83.95,84.142,84.45666232,83.5326,86.10244898,80.96275102,40.18125442,42.23101575,44.68265476,47.13429376,39.77937675,37.32773775,53.76039922,58.34254599,62.57721519
2024-05-02T10:45:00-04:00,84.167,84.745,83.828,84.668,84.45317351,83.65225,86.19947876,81.10502124,40.30774336,42.21662698,44.67254082,47.12845465,39.76071315,37.30479931,57.78825736,56.12867428,61.39490351
2024-05-02T11:00:00-04:00,84.651,85.169,84.581,85.05,84.49968193,83.80975,86.29285579,81.32664421,40.65343753,42.20420249,44.66280602,47.12140956,39.74559895,37.28699542,63.07722436,58.20862698,61.96426921
2024-05-02T11:15:00-04:00,85.05,85.071,84.602,84.641,84.51364064,83.9523,86.27756335,81.62703665,40.94699195,42.19408428,44.654405,47.11472571,39.73376357,37.27344286,65.59966366,62.15504846,64.17244242
2024-05-02T11:30:00-04:00,84.644,84.868,84.467,84.65,84.52085633,84.10605,86.17470642,82.03739358,41.26879097,42.18667549,44.64793063,47.10918577,39.72542036,37.26416522,62.22748016,63.63478939,66.31252404
2024-05-02T11:45:00-04:00,84.663,85.166,84.56,85.031,84.54228981,84.25395,86.13445254,82.37344746,41.81164445,42.18117697,44.64225037,47.10332377,39.72010357,37.25903017,60.59836131,62.80850171,68.25940098
2024-05-02T12:00:00-04:00,85.03,85.08,84.52,84.611,84.55128073,84.3564,86.07315967,82.63964033,41.96094184,42.17679633,44.63761454,47.09843275,39.71597812,37.2551599,60.81367958,61.21317368,70.3665826
2024-05-02T12:15:00-04:00,84.6,84.833,84.468,84.708,84.55510276,84.47625,85.91770758,83.03479242,42.03447272,42.17316788,44.63375188,47.09433588,39.71258388,37.25199989,63.88983839,61.76729309,71.26486796
2024-05-02T12:30:00-04:00,84.73,84.734,84.226,84.5,84.55265428,84.562,85.7770865,83.3469135,42.0629338,42.16936971,44.62963723,47.08990474,39.7091022,37.24883468,60.13472088,61.61274628,71.15994884
2024-05-02T12:45:00-04:00,84.493,84.772,84.422,84.752,84.55546597,84.6116,85.77141626,83.45178374,42.32567539,42.16656876,44.62639361,47.08621846,39.7067439,37.24691905,61.29371359,61.77275762,70.50744102
2024-05-02T13:00:00-04:00,84.76,85.212,84.752,85.16,84.57603688,84.6046,85.74930405,83.45989595,42.67905883,42.16596251,44.62564865,47.08533479,39.70627637,37.24659023,68.72172746,63.38338731,68.96754643
2024-05-02T13:15:00-04:00,85.178,85.5,85.089,85.486,84.61625205,84.6093,85.76758858,83.45101142,42.99913159,42.16884973,44.62923247,47.0896152,39.70846699,37.24808426,83.02627665,71.0139059,68.33664537
2024-05-02T13:30:00-04:00,85.5,85.596,85.24,85.344,84.65024513,84.6035,85.74574192,83.46125808,43.39730212,42.17688742,44.63910323,47.10131904,39.7146716,37.25245579,91.60936063,81.11912158,68.70386345
2024-05-02T13:45:00-04:00,85.35,85.477,85.164,85.377,84.66864131,84.61945,85.79505427,83.44384573,43.61387379,42.18925425,44.65353119,47.11780813,39.7249773,37.26070036,91.9562553,88.86396419,70.53712641
2024-05-02T14:00:00-04:00,85.39,85.765,85.28,85.467,84.71149543,84.7011,85.87398548,83.52821452,43.73143103,42.20569946,44.67115881,47.13661817,39.7402401,37.27478075,87.03094872,90.19885488,73.63598568
2024-05-02T14:15:00-04:00,85.471,85.535,85.205,85.299,84.72733943,84.8131,85.73921163,83.88698837,43.82018399,42.22615464,44.69092282,47.155691,39.76138646,37.29661828,80.64970153,86.54563518,77.24222564
2024-05-02T14:30:00-04:00,85.32,85.528,85.262,85.318,84.74165704,84.8258,85.77207281,83.87952719,43.90829988,42.24962896,44.71186034,47.17409172,39.78739758,37.3251662,75.09704937,80.92589987,80.14122889
2024-05-02T14:45:00-04:00,85.317,85.68,85.261,85.638,84.76291213,84.8977,85.86121567,83.93418433,44.1120726,42.27648311,44.73471457,47.19294603,39.81825165,37.36002019,77.47455057,77.74043382,83.23807434
2024-05-02T15:00:00-04:00,85.644,85.9,85.475,85.772,84.79625808,84.9936,85.9027718,84.0844282,44.21190896,42.30348528,44.75835592,47.21322656,39.84861464,37.393744,85.0188993,79.19683308,85.54268929
2024-05-02T15:15:00-04:00,85.759,86.236,85.606,86.0155,84.85470961,85.081475,86.02822721,84.13472279,44.27830807,42.33131783,44.78238424,47.23345064,39.88025143,37.42918502,91.04379432,84.51241473,86.96623901
2024-05-02T15:30:00-04:00,86.001,86.158,85.869,85.98,84.90252687,85.173375,86.09397485,84.25277515,44.35608187,42.35902128,44.80698177,47.25494226,39.91106078,37.46310029,89.54905877,88.53725079,88.29699346
2024-05-02T15:45:00-04:00,85.969,86.08,85.649,85.859,84.95053382,85.232925,86.16900984,84.29684016,44.29050696,42.38498856,44.8305739,47.27615924,39.93940322,37.49381788,85.84577114,88.81287474,89.71123334
2024-05-03T09:30:00-04:00,87.764,88.071,87.04,87.793,87.63466667,85.370075,86.82097776,83.91917224,44.71329315,42.41460243,44.85861736,47.30263229,39.9705875,37.52657257,86.96297902,87.45260298,90.35886583
2024-05-03T09:45:00-04:00,87.775,88.865,87.68,88.681,88.013628,85.572075,87.57907217,83.56507783,45.02981011,42.44791335,44.88988846,47.33186358,40.00593824,37.56396313,89.71721175,87.50865397,90.7440894
2024-05-03T10:00:00-04:00,88.722,88.943,87.686,87.769,88.04899365,85.728025,87.90196323,83.55408677,44.9163833,42.48213225,44.91889326,47.35565427,40.04537123,37.60861022,85.81533211,87.49850763,90.3109319
2024-05-03T10:15:00-04:00,87.769,88.09,87.295,87.847,87.99880507,85.868825,88.20282396,83.53482604,44.855157,42.5167673,44.94638712,47.37600694,40.08714748,37.65752766,78.68738013,84.73997466,89.12570124
2024-05-03T10:30:00-04:00,87.888,88.342,87.656,88.32,88.01163338,86.054275,88.54329315,83.56525685,45.03981585,42.55490213,44.97442203,47.39394192,40.13538223,37.71586233,74.68330593,79.72867272,87.96758437
2024-05-03T10:45:00-04:00,88.3,88.539,87.868,87.911,88.02167707,86.214425,88.74812063,83.68072937,45.23149757,42.59416838,45.00421632,47.41426425,40.18412045,37.77407252,75.6344763,76.33505412,86.31469784
2024-05-03T11:00:00-04:00,87.931,88.061,87.531,87.65,88.00266189,86.371925,88.85077817,83.89307183,45.40369006,42.6351624,45.03510274,47.43504309,40.23522205,37.8352817,73.77170676,74.69649633,83.69303183
2024-05-03T11:15:00-04:00,87.613,88.084,87.569,88.037,87.9963425,86.536175,88.99919435,84.07315565,45.31557182,42.67688642,45.06318066,47.44947489,40.29059218,37.90429794,71.0649236,73.49036888,81.95704566
2024-05-03T11:30:00-04:00,88.044,88.27,87.993,88.172,88.00400786,86.686775,89.16309405,84.21045595,45.45028054,42.72008275,45.09163454,47.46318632,40.34853096,37.97697918,73.28780361,72.70814465,80.91875632
2024-05-03T11:45:00-04:00,88.1795,88.557,88.071,88.427,88.0266088,86.833825,89.35631697,84.31133303,45.68489619,42.76288043,45.12380814,47.48473584,40.40195273,38.04102502,79.85840277,74.73704332,79.77527742
2024-05-03T12:00:00-04:00,88.45,88.736,88.317,88.499,88.05135311,86.991575,89.51626732,84.46688268,45.80064727,42.80479167,45.1578801,47.51096853,40.45170324,38.09861481,83.6253455,78.92385062,79.62289116
2024-05-03T12:15:00-04:00,88.508,88.659,88.313,88.54,88.06740035,87.149725,89.64615829,84.65329171,45.91404701,42.84465165,45.19436463,47.54407761,40.49493868,38.1452257,86.52712588,83.33695805,81.07820138
2024-05-03T12:30:00-04:00,88.553,88.792,88.482,88.69,88.08886185,87.310875,89.76779962,84.85395038,45.95537535,42.88265566,45.2316632,47.58067075,40.53364812,38.18464058,88.92654631,86.35967256,82.87041569
2024-05-03T12:45:00-04:00,88.681,88.788,88.45,88.57,88.10552567,87.474425,89.80617008,85.14267992,45.88218184,42.91987373,45.26746163,47.61504952,40.57228583,38.22469793,86.82812415,87.42726545,84.80580693
2024-05-03T13:00:00-04:00,88.582,88.979,88.536,88.874,88.14714614,87.652225,89.83678721,85.46766279,46.00460588,42.95733505,45.30453104,47.65172703,40.61013906,38.26294307,88.82786119,88.19417722,87.17102728
2024-05-03T13:15:00-04:00,88.872,89.11,88.807,88.817,88.19977522,87.811175,89.84370331,85.77864669,46.068713,42.9947383,45.34204438,47.68935045,40.64743222,38.30012614,86.00698811,87.22099115,89.29655166
2024-05-03T13:30:00-04:00,88.819,88.883,88.608,88.679,88.21821046,87.956525,89.7910936,86.1219564,46.00504075,43.03234936,45.37786954,47.72338971,40.68682919,38.34130901,84.62501281,86.48662071,90.70447432
2024-05-03T13:45:00-04:00,88.679,88.92,88.664,88.723,88.23591769,88.0919,89.72172133,86.46207867,46.05035344,43.07101639,45.41337979,47.75574318,40.728653,38.3862896,78.53366994,83.05522362,91.41048962
2024-05-03T14:00:00-04:00,88.729,89.125,88.725,89.06,88.269324,88.2459,89.60857119,86.88322881,46.17820937,43.11010303,45.45017925,47.79025547,40.77002681,38.42995059,82.55548959,81.90472411,92.10413159
2024-05-03T14:15:00-04:00,89.08,89.2,88.97,89.115,88.29721822,88.4087,89.28189301,87.53550699,46.31952663,43.14998511,45.48834294,47.82670077,40.81162728,38.47326945,88.77338509,83.28751487,92.39240631
2024-05-03T14:30:00-04:00,89.112,89.28,88.952,88.952,88.32740853,88.46665,89.32236661,87.61093339,46.31934283,43.18898115,45.52621615,47.86345114,40.85174615,38.51451115,90.55308744,87.29398737,92.23399051
2024-05-03T14:45:00-04:00,88.959,89.061,88.771,88.842,88.3444335,88.4747,89.34129105,87.60810895,46.21675019,43.22680206,45.56223424,47.89766641,40.89136989,38.55593771,80.56814,86.63153751,91.71494288
2024-05-03T15:00:00-04:00,88.831,88.948,88.644,88.836,88.35991218,88.52805,89.34419961,87.71190039,46.09395186,43.26209967,45.59658625,47.93107283,40.92761309,38.59312651,70.02424141,80.38182295,90.91401356
2024-05-03T15:15:00-04:00,88.833,88.925,88.606,88.879,88.37287355,88.57965,89.3460163,87.8132837,46.05175581,43.29539393,45.63025461,47.96511528,40.96053326,38.62567259,62.59144702,71.06127614,89.0554771
2024-05-03T15:30:00-04:00,88.88,88.926,88.603,88.816,88.38530682,88.60445,89.36769687,87.84120313,45.9986572,43.32670059,45.66296618,47.99923177,40.990435,38.65416941,57.9411737,63.51895404,86.21429421
2024-05-03T15:45:00-04:00,88.81,88.819,88.597,88.784,88.39907823,88.6481,89.34466124,87.95153876,45.94002362,43.35502095,45.69446924,48.03391753,41.01557267,38.67612438,50.26301691,56.93187921,83.10568274
2024-05-06T09:30:00-04:00,89.389,90.68,89.055,90.568,90.101,88.794,89.76251061,87.82548939,46.50947855,43.38509711,45.73299122,48.08088532,41.03720301,38.6893089,62.41169612,56.87196224,81.14576531
2024-05-06T09:45:00-04:00,90.565,91.595,90.32,91.585,90.67767378,88.9714,90.47321762,87.46958238,47.21774481,43.41825134,45.78135862,48.14446589,41.05514407,38.6920368,78.2972127,63.65730858,80.5235523
2024-05-06T10:00:00-04:00,91.599,91.682,90.942,91.124,90.80322727,89.119,90.84156855,87.39643145,47.48138747,43.45247525,45.8332224,48.21396955,41.0717281,38.69098096,92.187718,77.63220894,80.83761956
2024-05-06T10:15:00-04:00,91.12,91.385,90.83,91.283,90.8582666,89.2618,91.19220966,87.33139034,47.68818507,43.4887941,45.8880993,48.2874045,41.0894889,38.69018371,89.55067536,86.67853536,82.73631194
2024-05-06T10:30:00-04:00,91.324,91.634,91.163,91.425,90.91553223,89.4081,91.52006135,87.29613865,47.83397111,43.52531894,45.94453878,48.36375861,41.10609911,38.68687928,86.88276607,89.54038648,86.01287997
2024-05-06T10:45:00-04:00,91.432,91.558,91.113,91.179,90.94409319,89.54005,91.74623118,87.33386882,47.85643547,43.56169222,46.00056037,48.43942853,41.12282406,38.6839559,87.47703944,87.97016029,88.09415327
2024-05-06T11:00:00-04:00,91.173,91.537,91.064,91.43,90.97295873,89.67705,91.99265458,87.36144542,47.9762477,43.59896889,46.05793868,48.51690846,41.13999911,38.68102932,89.06537007,87.80839186,88.98870589
2024-05-06T11:15:00-04:00,91.428,91.774,91.357,91.714,91.02651306,89.83425,92.25249282,87.41600718,47.82994856,43.63541358,46.11219418,48.58897478,41.15863298,38.68185237,91.21272272,89.25171074,90.21307993
